4.428688,21292.0
4.438588,21324.0
4.448504,21335.0
4.458416,21336.0
4.468324,21354.0
4.478236,21350.0
4.488152,21362.0
4.498056,21366.0
4.507968,21374.0
4.517876,21386.0
4.527768,21395.0
4.53768,21392.0
4.5476,21387.0
4.557496,21387.0
4.567412,21384.0
4.577328,21397.0
4.587228,21406.0
4.597144,21400.0
4.60706,21398.0
4.616956,21393.0
4.626868,21399.0
4.636776,21411.0
4.646668,21416.0
4.656588,21411.0
4.666504,21403.0
4.6764,21399.0
4.686304,21414.0
4.696224,21416.0
4.70614,21425.0
4.716052,21416.0
4.725968,21409.0
4.735884,21417.0
4.745808,21417.0
4.755724,21435.0
4.765644,21428.0
4.775548,21428.0
4.78546,21426.0
4.795368,21421.0
4.805264,21436.0
4.815184,21448.0
4.8251,21443.0
4.834996,21437.0
4.844908,21437.0
4.85482,21428.0
4.86472,21438.0
4.874636,21447.0
4.884552,21448.0
4.894452,21462.0
4.904364,21455.0
4.914276,21441.0
4.924172,21447.0
4.934088,21453.0
4.944008,21460.0
4.95392,21467.0
4.963824,21467.0
4.973748,21456.0
4.98366,21448.0
4.993556,21458.0
5.003472,21461.0
5.013392,21472.0
5.023296,21482.0
5.033208,21469.0
5.04312,21459.0
5.053028,21464.0
5.06294,21474.0
5.072856,21487.0
5.08276,21485.0
5.092672,21481.0
5.102588,21478.0
5.112484,21477.0
5.122404,21483.0
5.132324,21492.0
5.14222,21501.0
5.15214,21495.0
5.162052,21485.0
5.171964,21494.0
5.181876,21492.0
5.191788,21502.0
5.201676,21508.0
5.211596,21515.0
5.221512,21518.0
5.231412,21510.0
5.241316,21510.0
5.251232,21497.0
5.261148,21513.0
5.271052,21519.0
5.280972,21513.0
5.29088,21532.0
5.300776,21523.0
5.310692,21509.0
5.320608,21517.0
5.330516,21514.0
5.340432,21525.0
5.350348,21540.0
5.360252,21536.0
5.370164,21538.0
5.380072,21528.0
5.389968,21530.0
5.399884,21537.0
5.409804,21538.0
5.41972,21550.0
5.429636,21553.0
5.439552,21544.0
5.449464,21538.0
5.459376,21536.0
5.469284,21552.0
5.479188,21559.0
5.489108,21554.0
5.499024,21548.0
5.50892,21558.0
5.51882,21554.0
5.528736,21554.0
5.538652,21562.0
5.548564,21572.0
5.55848,21573.0
5.568396,21585.0
5.5783,21570.0
5.588216,21564.0
5.598132,21559.0
5.608056,21563.0
5.617968,21575.0
5.627872,21585.0
5.637788,21587.0
5.647696,21590.0
5.657616,21585.0
5.667512,21580.0
5.677428,21566.0
5.68734,21582.0
5.697244,21591.0
5.70716,21603.0
5.717076,21610.0
5.726972,21600.0
5.736884,21596.0
5.746788,21592.0
5.756684,21595.0
5.766604,21603.0
5.77652,21603.0
5.786412,21614.0
5.79632,21617.0
5.80624,21597.0
5.816156,21599.0
5.826068,21589.0
5.835984,21612.0
5.845904,21611.0
5.855804,21630.0
5.86572,21628.0
5.875636,21627.0
5.88554,21621.0
5.895452,21604.0
5.905368,21610.0
5.915272,21628.0
5.925184,21638.0
5.935092,21639.0
5.944996,21640.0
5.954904,21636.0
5.964824,21629.0
5.974716,21622.0
5.984628,21635.0
5.99454,21645.0
6.004444,21654.0
6.01436,21660.0
6.024276,21657.0
6.034172,21654.0
6.044084,21643.0
6.053996,21643.0
6.063888,21644.0
6.073804,21653.0
6.08372,21662.0
6.093624,21667.0
6.103524,21662.0
6.11344,21671.0
6.123356,21653.0
6.133268,21648.0
6.143188,21660.0
6.153104,21664.0
6.163004,21661.0
6.17292,21666.0
6.182832,21683.0
6.19274,21687.0
6.202652,21663.0
6.212568,21667.0
6.222472,21663.0
6.232384,21671.0
6.2423,21672.0
6.252196,21678.0
6.262104,21688.0
6.272024,21693.0
6.281924,21696.0
6.29184,21681.0
6.301756,21683.0
6.311672,21681.0
6.321584,21693.0
6.331492,21689.0
6.341392,21699.0
6.351308,21708.0
6.361228,21709.0
6.371128,21700.0
6.381052,21697.0
6.390972,21687.0
6.400884,21702.0
6.4108,21713.0
6.420708,21712.0
6.430624,21711.0
6.440532,21713.0
6.450448,21711.0
6.460364,21709.0
6.470272,21703.0
6.480184,21708.0
6.490088,21707.0
6.499984,21724.0
6.509904,21732.0
6.51982,21738.0
6.52972,21734.0
6.539636,21733.0
6.549548,21724.0
6.559452,21719.0
6.569368,21717.0
6.579284,21721.0
6.589192,21733.0
6.599112,21732.0
6.609032,21746.0
6.618944,21752.0
6.628848,21756.0
6.63876,21742.0
6.648672,21738.0
6.65858,21726.0
6.668496,21727.0
6.678412,21734.0
6.688308,21751.0
6.69822,21754.0
6.708128,21762.0
6.718036,21754.0
6.727952,21768.0
6.737864,21762.0
6.747772,21744.0
6.757684,21751.0
6.767592,21752.0
6.777488,21753.0
6.787408,21763.0
6.797324,21778.0
6.807216,21782.0
6.817128,21778.0
6.827044,21772.0
6.83696,21770.0
6.846876,21762.0
6.856788,21764.0
6.866684,21776.0
6.876596,21788.0
6.886504,21787.0
6.896416,21796.0
6.906316,21791.0
6.916232,21793.0
6.926132,21777.0
6.936036,21778.0
6.945952,21778.0
6.955868,21776.0
6.96578,21776.0
6.975696,21798.0
6.985612,21805.0
6.99552,21815.0
7.005432,21806.0
7.015348,21803.0
7.025252,21804.0
7.035164,21790.0
7.04508,21790.0
7.054984,21795.0
7.064896,21807.0
7.074804,21817.0
7.084708,21818.0
7.09462,21820.0
7.104536,21830.0
7.114436,21832.0
7.124352,21817.0
7.134272,21818.0
7.144184,21818.0
7.154096,21817.0
7.164004,21810.0
7.1739,21825.0
7.18382,21831.0
7.193736,21841.0
7.20364,21836.0
7.21354,21850.0
7.223456,21853.0
7.233372,21842.0
7.243276,21839.0
7.253196,21833.0
7.263116,21830.0
7.27302,21830.0
7.282936,21838.0
7.292848,21853.0
7.302756,21854.0
7.312668,21864.0
7.322584,21868.0
7.332488,21867.0
7.3424,21864.0
7.352308,21858.0
7.362208,21861.0
7.37212,21852.0
7.38204,21853.0
7.39194,21860.0
7.40186,21869.0
7.411776,21865.0
7.421688,21874.0
7.431604,21886.0
7.441508,21887.0
7.451404,21890.0
7.46132,21877.0
7.47124,21871.0
7.481136,21866.0
7.49104,21850.0
7.50096,21880.0
7.510876,21886.0
7.520792,21891.0
7.530708,21898.0
7.540624,21898.0
7.550524,21909.0
7.56044,21906.0
7.570356,21903.0
7.58028,21904.0
7.5902,21895.0
7.600108,21888.0
7.610004,21898.0
7.61992,21896.0
7.62984,21904.0
7.63974,21918.0
7.649652,21915.0
7.659564,21924.0
7.669468,21933.0
7.679384,21928.0
7.6893,21921.0
7.699212,21928.0
7.709128,21916.0
7.719048,21914.0
7.72894,21906.0
7.738848,21924.0
7.748768,21934.0
7.758684,21936.0
7.768596,21938.0
7.778512,21948.0
7.788432,21949.0
7.798332,21946.0
7.808248,21950.0
7.81816,21943.0
7.828068,21939.0
7.83798,21935.0
7.847896,21942.0
7.8578,21942.0
7.867716,21937.0
7.877628,21947.0
7.88752,21953.0
7.897432,21963.0
7.907352,21969.0
7.917252,21974.0
7.927172,21981.0
7.937088,21971.0
7.946984,21971.0
7.9569,21971.0
7.966804,21959.0
7.9767,21957.0
7.986624,21968.0
7.99654,21967.0
8.006432,21974.0
8.016332,21978.0
8.026248,21981.0
8.03614,21996.0
8.046048,21996.0
8.055968,22000.0
8.065884,22003.0
8.075788,21997.0
8.085708,21996.0
8.095628,21986.0
8.105532,21995.0
8.115448,21992.0
8.12536,21985.0
8.135288,21996.0
8.145208,21993.0
8.155116,22008.0
8.165036,22007.0
8.174948,22023.0
8.184868,22027.0
8.194784,22024.0
8.204696,22026.0
8.214612,22014.0
8.224524,22003.0
8.23444,22017.0
8.244348,22018.0
8.254264,22011.0
8.264164,22010.0
8.27408,22022.0
8.283996,22030.0
8.293908,22039.0
8.303824,22043.0
8.31374,22044.0
8.323644,22049.0
8.33356,22050.0
8.343476,22052.0
8.35338,22038.0
8.363292,22051.0
8.373208,22044.0
8.383112,22043.0
8.393024,22038.0
8.402932,22048.0
8.412828,22054.0
8.42274,22059.0
8.432656,22058.0
8.442552,22050.0
8.452468,22069.0
8.462384,22069.0
8.472284,22072.0
8.4822,22075.0
8.492116,22077.0
8.502012,22092.0
8.511924,22096.0
8.521836,22095.0
8.531724,22097.0
8.541644,22091.0
8.55156,22084.0
8.561452,22093.0
8.57136,22088.0
8.58128,22084.0
8.591196,22082.0
8.601108,22076.0
8.611024,22085.0
8.62094,22087.0
8.630844,22086.0
8.64076,22086.0
8.650672,22095.0
8.66058,22101.0
8.670492,22105.0
8.680408,22113.0
8.690312,22119.0
8.700224,22120.0
8.710132,22132.0
8.720036,22129.0
8.729944,22136.0
8.73986,22128.0
8.749764,22131.0
8.75968,22143.0
8.769596,22135.0
8.779508,22139.0
8.789436,22132.0
8.799356,22124.0
8.809248,22119.0
8.819148,22136.0
8.829068,22130.0
8.838968,22128.0
8.848868,22126.0
8.858784,22132.0
8.8687,22141.0
8.878604,22151.0
8.888524,22154.0
8.89844,22165.0
8.908344,22167.0
8.918256,22169.0
8.928168,22174.0
8.93808,22170.0
8.947996,22171.0
8.957912,22177.0
8.967824,22171.0
8.977744,22168.0
8.98766,22168.0
8.997556,22166.0
9.007468,22159.0
9.01738,22160.0
9.02728,22171.0
9.037196,22163.0
9.047112,22184.0
9.057012,22184.0
9.066924,22183.0
9.076836,22191.0
9.086732,22200.0
9.096648,22200.0
9.106568,22207.0
9.11646,22210.0
9.126368,22212.0
9.136288,22218.0
9.146204,22222.0
9.156116,22227.0
9.166032,22227.0
9.175948,22217.0
9.185872,22224.0
