1.43098,114548.0,104847.0
1.44118,114477.0,104816.0
1.451056,114420.0,104795.0
1.460932,114368.0,104787.0
1.471128,114314.0,104767.0
1.481,114268.0,104749.0
1.490868,114233.0,104751.0
1.501068,114204.0,104748.0
1.510944,114139.0,104700.0
1.520812,114060.0,104648.0
1.531016,113995.0,104597.0
1.54088,113956.0,104568.0
1.550756,113919.0,104552.0
1.560956,113872.0,104507.0
1.570832,113861.0,104505.0
1.5807,113861.0,104527.0
1.590896,113859.0,104521.0
1.600768,113852.0,104519.0
1.61064,113827.0,104496.0
1.620836,113831.0,104507.0
1.630712,113860.0,104529.0
1.64058,113877.0,104552.0
1.650776,113875.0,104546.0
1.660644,113868.0,104538.0
1.670512,113849.0,104534.0
1.680712,113838.0,104529.0
1.69058,113830.0,104513.0
1.70046,113823.0,104517.0
1.710664,113820.0,104526.0
1.720532,113833.0,104539.0
1.730396,113822.0,104542.0
1.740596,113825.0,104541.0
1.750476,113823.0,104546.0
1.760344,113814.0,104544.0
1.77054,113804.0,104531.0
1.780404,113802.0,104519.0
1.79028,113793.0,104502.0
1.800476,113799.0,104495.0
1.810336,113801.0,104487.0
1.82052,113809.0,104482.0
1.830392,113807.0,104475.0
1.84026,113814.0,104466.0
1.850456,113812.0,104457.0
1.860324,113825.0,104459.0
1.870192,113834.0,104461.0
1.880396,113855.0,104465.0
1.89026,113864.0,104466.0
1.90014,113881.0,104470.0
1.910344,113903.0,104478.0
1.920212,113914.0,104490.0
1.930072,113917.0,104477.0
1.940276,113923.0,104465.0
1.950156,113927.0,104460.0
1.960024,113949.0,104467.0
1.97022,113962.0,104474.0
1.9801,113983.0,104494.0
1.989972,113982.0,104489.0
2.000168,113986.0,104478.0
2.010028,113967.0,104457.0
2.019908,113953.0,104438.0
2.030112,113918.0,104405.0
2.03998,113888.0,104381.0
2.049856,113843.0,104346.0
2.060048,113810.0,104329.0
2.069924,113777.0,104315.0
2.079792,113753.0,104317.0
2.09,113724.0,104303.0
2.099868,113686.0,104281.0
2.109736,113648.0,104261.0
2.119936,113628.0,104236.0
2.129804,113598.0,104221.0
2.13968,113585.0,104219.0
2.14988,113569.0,104212.0
2.159748,113556.0,104211.0
2.169616,113529.0,104200.0
2.17982,113509.0,104185.0
2.189692,113492.0,104174.0
2.199568,113489.0,104175.0
2.20976,113482.0,104169.0
2.219628,113478.0,104157.0
2.229504,113469.0,104143.0
2.2397,113474.0,104131.0
2.249564,113469.0,104122.0
2.259436,113468.0,104120.0
