1.094548,36.62
1.29662,36.43
1.49868,36.45
1.70074,36.55
1.902804,36.55
2.104868,36.56
2.306928,36.56
2.509,36.51
2.711056,36.49
2.913116,36.49
3.115184,36.49
3.317248,36.57
3.51932,36.49
3.721392,36.51
3.923452,36.46
4.125516,36.57
4.32758,36.49
4.52964,36.49
4.7317,36.55
4.933772,36.51
5.135836,36.51
5.337896,36.49
5.539976,36.49
5.742036,36.51
5.944104,36.57
6.14618,36.51
6.348244,36.57
6.550304,36.44
6.75238,36.55
6.95444,36.5
7.156504,36.46
7.358576,36.51
7.560644,36.57
7.762704,36.43
7.964784,36.57
8.166848,36.49
8.368912,36.57
8.57098,36.57
8.773044,36.56
8.975104,36.55
9.177176,36.58
9.37924,36.62
9.581304,36.67
9.783372,36.62
9.985436,36.55
10.187512,36.49
10.389632,36.54
10.591744,36.62
