2.426636,20795.0
2.436328,20793.0
2.44602,20789.0
2.45572,20791.0
2.465412,20793.0
2.475096,20793.0
2.484784,20791.0
2.49448,20792.0
2.504176,20792.0
2.513876,20790.0
2.523568,20794.0
2.53326,20795.0
2.542952,20794.0
2.552644,20796.0
2.562336,20799.0
2.57202,20798.0
2.581712,20792.0
2.591396,20794.0
2.601084,20789.0
2.610772,20791.0
2.620472,20791.0
2.630164,20794.0
2.639852,20793.0
2.649548,20790.0
2.65924,20789.0
2.66894,20788.0
2.678636,20794.0
2.688332,20794.0
2.698016,20788.0
2.707712,20793.0
2.717404,20791.0
2.727104,20788.0
2.736788,20790.0
2.74648,20791.0
2.756168,20791.0
2.76586,20793.0
2.775552,20795.0
2.785244,20790.0
2.79494,20791.0
2.80464,20792.0
2.814336,20794.0
2.824028,20791.0
2.83372,20792.0
2.843404,20795.0
2.8531,20793.0
2.862796,20793.0
2.8725,20793.0
2.882184,20796.0
2.891876,20794.0
2.901556,20794.0
2.911256,20794.0
2.920952,20795.0
2.930648,20795.0
2.940348,20791.0
2.95004,20790.0
2.959732,20793.0
2.969432,20793.0
2.979124,20790.0
2.988812,20791.0
2.9985,20790.0
3.008184,20795.0
3.017884,20787.0
3.027576,20789.0
3.037268,20793.0
3.046952,20793.0
3.056652,20789.0
3.06634,20792.0
3.076036,20790.0
3.085728,20790.0
3.095424,20790.0
3.105124,20789.0
3.11482,20792.0
3.124516,20794.0
3.134208,20792.0
3.143896,20787.0
3.15358,20792.0
3.163276,20789.0
3.172968,20791.0
3.182672,20790.0
3.192356,20794.0
3.202044,20795.0
3.211744,20794.0
3.221444,20792.0
3.231144,20792.0
3.24084,20797.0
3.250536,20794.0
3.260228,20791.0
3.26992,20793.0
3.279608,20789.0
3.2893,20788.0
3.298976,20789.0
3.308668,20788.0
3.318368,20790.0
3.328064,20789.0
3.337748,20786.0
3.347436,20793.0
3.357136,20790.0
3.366832,20794.0
3.377704,20804.0
3.38764,20739.0
3.397576,20792.0
3.407504,20844.0
3.417444,20886.0
3.427388,20900.0
3.437312,20913.0
3.447248,20912.0
3.457188,20922.0
3.46712,20923.0
3.477056,20932.0
3.486992,20938.0
3.496924,20936.0
3.506852,20945.0
3.5168,20947.0
3.526736,20937.0
3.536664,20947.0
3.5466,20947.0
3.556544,20960.0
3.56648,20958.0
3.576416,20966.0
3.586356,20969.0
3.596284,20968.0
3.60622,20954.0
3.616156,20963.0
3.626088,20959.0
3.636012,20960.0
3.645948,20971.0
3.655888,20969.0
3.665828,20977.0
3.675772,20978.0
3.685712,20981.0
3.695656,20989.0
3.705588,20988.0
3.715532,20989.0
3.725472,20982.0
3.735404,20975.0
3.745332,20977.0
3.755268,20979.0
3.765208,20983.0
3.775128,20984.0
3.78506,20991.0
3.795004,20995.0
3.804924,20997.0
3.81486,20998.0
3.8248,21003.0
3.834732,20999.0
3.844672,21004.0
3.85462,20996.0
3.864548,20999.0
3.874476,20994.0
3.884416,20990.0
3.894356,20992.0
3.904276,21000.0
3.914208,21002.0
3.924156,21006.0
3.934092,21006.0
3.944036,21012.0
3.953968,21012.0
3.963892,21017.0
3.973836,21015.0
3.983772,21019.0
3.9937,21017.0
4.003628,21012.0
4.013564,21016.0
4.023508,21011.0
4.033448,21014.0
4.043388,21011.0
4.053328,21003.0
